bucket_lower,bucket_upper,bucket_center,cell_count
-68.5,-67.5,-68.0,0
-67.5,-66.5,-67.0,0
-66.5,-65.5,-66.0,0
-65.5,-64.5,-65.0,0
-64.5,-63.5,-64.0,0
-63.5,-62.5,-63.0,0
-62.5,-61.5,-62.0,0
-61.5,-60.5,-61.0,0
-60.5,-59.5,-60.0,0
-59.5,-58.5,-59.0,0
-58.5,-57.5,-58.0,0
-57.5,-56.5,-57.0,0
-56.5,-55.5,-56.0,0
-55.5,-54.5,-55.0,0
-54.5,-53.5,-54.0,0
-53.5,-52.5,-53.0,0
-52.5,-51.5,-52.0,0
-51.5,-50.5,-51.0,0
-50.5,-49.5,-50.0,0
-49.5,-48.5,-49.0,0
-48.5,-47.5,-48.0,0
-47.5,-46.5,-47.0,0
-46.5,-45.5,-46.0,0
-45.5,-44.5,-45.0,0
-44.5,-43.5,-44.0,0
-43.5,-42.5,-43.0,0
-42.5,-41.5,-42.0,0
-41.5,-40.5,-41.0,0
-40.5,-39.5,-40.0,2
-39.5,-38.5,-39.0,8
-38.5,-37.5,-38.0,45
-37.5,-36.5,-37.0,129
-36.5,-35.5,-36.0,138
-35.5,-34.5,-35.0,70
-34.5,-33.5,-34.0,109
-33.5,-32.5,-33.0,155
-32.5,-31.5,-32.0,196
-31.5,-30.5,-31.0,246
-30.5,-29.5,-30.0,224
-29.5,-28.5,-29.0,286
-28.5,-27.5,-28.0,431
-27.5,-26.5,-27.0,502
-26.5,-25.5,-26.0,504
-25.5,-24.5,-25.0,615
-24.5,-23.5,-24.0,837
-23.5,-22.5,-23.0,1477
-22.5,-21.5,-22.0,1844
-21.5,-20.5,-21.0,1997
-20.5,-19.5,-20.0,2196
-19.5,-18.5,-19.0,3087
-18.5,-17.5,-18.0,4103
-17.5,-16.5,-17.0,4960
-16.5,-15.5,-16.0,6240
-15.5,-14.5,-15.0,6914
-14.5,-13.5,-14.0,7780
-13.5,-12.5,-13.0,8420
-12.5,-11.5,-12.0,9097
-11.5,-10.5,-11.0,12683
-10.5,-9.5,-10.0,17128
-9.5,-8.5,-9.0,24249
-8.5,-7.5,-8.0,29527
-7.5,-6.5,-7.0,33986
-6.5,-5.5,-6.0,38123
-5.5,-4.5,-5.0,42711
-4.5,-3.5,-4.0,47051
-3.5,-2.5,-3.0,52569
-2.5,-1.5,-2.0,56128
-1.5,-0.5,-1.0,55123
-0.5,0.5,0.0,56770
0.5,1.5,1.0,56206
1.5,2.5,2.0,52507
2.5,3.5,3.0,50701
3.5,4.5,4.0,48755
4.5,5.5,5.0,42641
5.5,6.5,6.0,36439
6.5,7.5,7.0,30844
7.5,8.5,8.0,26712
8.5,9.5,9.0,26101
9.5,10.5,10.0,25513
10.5,11.5,11.0,20302
11.5,12.5,12.0,15872
12.5,13.5,13.0,13348
13.5,14.5,14.0,9994
14.5,15.5,15.0,8400
15.5,16.5,16.0,6416
16.5,17.5,17.0,5641
17.5,18.5,18.0,4628
18.5,19.5,19.0,3588
19.5,20.5,20.0,3579
20.5,21.5,21.0,2547
21.5,22.5,22.0,1647
22.5,23.5,23.0,1795
23.5,24.5,24.0,1542
24.5,25.5,25.0,639
25.5,26.5,26.0,226
26.5,27.5,27.0,133
27.5,28.5,28.0,107
28.5,29.5,29.0,100
29.5,30.5,30.0,89
30.5,31.5,31.0,68
31.5,32.5,32.0,63
32.5,33.5,33.0,69
33.5,34.5,34.0,73
34.5,35.5,35.0,73
35.5,36.5,36.0,84
36.5,37.5,37.0,93
37.5,38.5,38.0,128
38.5,39.5,39.0,157
39.5,40.5,40.0,134
40.5,41.5,41.0,87
41.5,42.5,42.0,19
42.5,43.5,43.0,0
43.5,44.5,44.0,0
44.5,45.5,45.0,0
45.5,46.5,46.0,0
46.5,47.5,47.0,0
47.5,48.5,48.0,0
48.5,49.5,49.0,0
49.5,50.5,50.0,0
50.5,51.5,51.0,0
51.5,52.5,52.0,0
52.5,53.5,53.0,0
53.5,54.5,54.0,0
54.5,55.5,55.0,0
55.5,56.5,56.0,0
56.5,57.5,57.0,0
57.5,58.5,58.0,0
58.5,59.5,59.0,0
59.5,60.5,60.0,0
60.5,61.5,61.0,0
61.5,62.5,62.0,0
62.5,63.5,63.0,0
63.5,64.5,64.0,0
64.5,65.5,65.0,0
65.5,66.5,66.0,0
66.5,67.5,67.0,0
67.5,68.5,68.0,0
68.5,69.5,69.0,0
69.5,70.5,70.0,0
70.5,71.5,71.0,0
71.5,72.5,72.0,0
72.5,73.5,73.0,0
73.5,74.5,74.0,0
74.5,75.5,75.0,0
75.5,76.5,76.0,0
76.5,77.5,77.0,0
77.5,78.5,78.0,0
78.5,79.5,79.0,0
79.5,80.5,80.0,0
80.5,81.5,81.0,0
81.5,82.5,82.0,0
82.5,83.5,83.0,0
83.5,84.5,84.0,0
84.5,85.5,85.0,0
85.5,86.5,86.0,0
86.5,87.5,87.0,0
87.5,88.5,88.0,0
88.5,89.5,89.0,0
89.5,90.5,90.0,0
90.5,91.5,91.0,0
91.5,92.5,92.0,0
92.5,93.5,93.0,0
93.5,94.5,94.0,0
94.5,95.5,95.0,0
95.5,96.5,96.0,0
96.5,97.5,97.0,0
97.5,98.5,98.0,0
98.5,99.5,99.0,0
99.5,100.5,100.0,0
100.5,101.5,101.0,0
101.5,102.5,102.0,0
102.5,103.5,103.0,0
103.5,104.5,104.0,0
104.5,105.5,105.0,0
105.5,106.5,106.0,0
106.5,107.5,107.0,0
107.5,108.5,108.0,0
108.5,109.5,109.0,0
109.5,110.5,110.0,0
110.5,111.5,111.0,0
111.5,112.5,112.0,0
112.5,113.5,113.0,0
113.5,114.5,114.0,0
114.5,115.5,115.0,0
115.5,116.5,116.0,0
116.5,117.5,117.0,0
117.5,118.5,118.0,0
118.5,119.5,119.0,0
119.5,120.5,120.0,0
120.5,121.5,121.0,0
121.5,122.5,122.0,0
122.5,123.5,123.0,0
123.5,124.5,124.0,0
124.5,125.5,125.0,0
125.5,126.5,126.0,0
126.5,127.5,127.0,0
127.5,128.5,128.0,0
128.5,129.5,129.0,0
129.5,130.5,130.0,0
130.5,131.5,131.0,0
131.5,132.5,132.0,0
132.5,133.5,133.0,0
133.5,134.5,134.0,0
134.5,135.5,135.0,0
135.5,136.5,136.0,0
136.5,137.5,137.0,0
137.5,138.5,138.0,0
138.5,139.5,139.0,0
139.5,140.5,140.0,0
140.5,141.5,141.0,0
141.5,142.5,142.0,0
142.5,143.5,143.0,0
143.5,144.5,144.0,0
144.5,145.5,145.0,0
145.5,146.5,146.0,0
146.5,147.5,147.0,0
147.5,148.5,148.0,0
148.5,149.5,149.0,0
149.5,150.5,150.0,0
150.5,151.5,151.0,0
151.5,152.5,152.0,0
152.5,153.5,153.0,0
153.5,154.5,154.0,0
154.5,155.5,155.0,0
155.5,156.5,156.0,0
156.5,157.5,157.0,0
157.5,158.5,158.0,0
158.5,159.5,159.0,0
159.5,160.5,160.0,0
160.5,161.5,161.0,0
161.5,162.5,162.0,0
162.5,163.5,163.0,0
163.5,164.5,164.0,0
164.5,165.5,165.0,0
165.5,166.5,166.0,0
166.5,167.5,167.0,0
167.5,168.5,168.0,0
168.5,169.5,169.0,0
169.5,170.5,170.0,0
170.5,171.5,171.0,0
171.5,172.5,172.0,0
172.5,173.5,173.0,0
173.5,174.5,174.0,0
174.5,175.5,175.0,0
175.5,176.5,176.0,0
176.5,177.5,177.0,0
177.5,178.5,178.0,0
178.5,179.5,179.0,0
179.5,180.5,180.0,0
